TH,Class,Coverage,#Covered,#Total,Accuracy,#Correct
0.4,law and crime,0.9924749163879598,1187,1196,76.07413647851727,903
0.4,disasters and accidents,0.9964125560538116,1111,1115,92.34923492349235,1026
0.4,business and economy,0.9962049335863378,525,527,75.61904761904762,397
0.4,sport,0.9960629921259843,506,508,93.08300395256917,471
0.4,arts and culture,0.9975062344139651,400,401,70.75,283
0.4,science and technology,0.9797297297297297,290,296,78.27586206896552,227
0.5,all,0.9789818479596015,7173,7327,84.02342116269344,6027
0.5,armed conflicts and attacks,0.9851738241308794,1927,1956,88.79086663207057,1711
0.5,politics and elections,0.9759036144578314,1296,1328,80.01543209876543,1037
0.5,law and crime,0.9732441471571907,1164,1196,76.71821305841924,893
0.5,disasters and accidents,0.9847533632286996,1098,1115,93.16939890710383,1023
0.5,business and economy,0.9753320683111955,514,527,76.4591439688716,393
0.5,sport,0.9862204724409449,501,508,93.6127744510978,469
0.5,arts and culture,0.9650872817955112,387,401,71.83462532299741,278
0.5,science and technology,0.9662162162162162,286,296,77.97202797202797,223
0.6,all,0.9470451753787362,6939,7327,85.50223375126099,5933
0.6,armed conflicts and attacks,0.9637014314928425,1885,1956,90.13262599469496,1699
0.6,politics and elections,0.9412650602409639,1250,1328,81.44,1018
0.6,law and crime,0.9297658862876255,1112,1196,78.23741007194245,870
0.6,disasters and accidents,0.9739910313901345,1086,1115,93.73848987108656,1018
0.6,business and economy,0.9222011385199241,486,527,77.57201646090535,377
0.6,sport,0.9625984251968503,489,508,94.88752556237219,464
0.6,arts and culture,0.9002493765586035,361,401,74.23822714681441,268
0.6,science and technology,0.9121621621621622,270,296,81.11111111111111,219
0.7,all,0.9114235021154633,6678,7327,86.95717280622941,5807
0.7,armed conflicts and attacks,0.9412065439672802,1841,1956,91.14611624117327,1678
0.7,politics and elections,0.9028614457831325,1199,1328,83.15262718932443,997
0.7,law and crime,0.8754180602006689,1047,1196,80.32473734479466,841
0.7,disasters and accidents,0.9533632286995516,1063,1115,94.92003762935089,1009
0.7,business and economy,0.872865275142315,460,527,78.91304347826087,363
0.7,sport,0.937007874015748,476,508,95.3781512605042,454
0.7,arts and culture,0.8354114713216958,335,401,75.82089552238806,254
0.7,science and technology,0.8682432432432432,257,296,82.1011673151751,211
0.8,all,0.8717073836495155,6387,7327,88.46093627681228,5650
0.8,armed conflicts and attacks,0.9202453987730062,1800,1956,92.11111111111111,1658
0.8,politics and elections,0.8576807228915663,1139,1328,84.63564530289727,964
0.8,law and crime,0.818561872909699,979,1196,82.12461695607763,804
0.8,disasters and accidents,0.9372197309417041,1045,1115,95.50239234449761,998
0.8,business and economy,0.7988614800759013,421,527,81.47268408551069,343
0.8,sport,0.8937007874015748,454,508,96.69603524229075,439
0.8,arts and culture,0.773067331670823,310,401,77.09677419354838,239
0.8,science and technology,0.8074324324324325,239,296,85.77405857740585,205
0.9,all,0.8108366316364133,5941,7327,90.60764181114291,5383
0.9,armed conflicts and attacks,0.8773006134969326,1716,1956,93.997668997669,1613
0.9,politics and elections,0.7884036144578314,1047,1328,87.10601719197707,912
0.9,law and crime,0.7433110367892977,889,1196,83.46456692913385,742
0.9,disasters and accidents,0.9049327354260089,1009,1115,96.72943508424183,976
0.9,business and economy,0.7115749525616698,375,527,84.26666666666667,316
0.9,sport,0.8346456692913385,424,508,98.11320754716981,416
0.9,arts and culture,0.6458852867830424,259,401,82.62548262548262,214
0.9,science and technology,0.75,222,296,87.38738738738739,194
